id,account_id,payment,expected_invoice,plan,date_received
8391,1039,251.5,true,Basic,2026-03-09
8392,1014,274.7,true,Basic,2026-03-09
8393,1013,251.5,true,Basic,2026-03-09
8394,1057,318.2,true,Basic,2026-03-09
8395,1002,367.5,true,Basic,2026-03-09
8396,1054,251.5,true,Basic,2026-03-09
8397,1008,405.2,true,Basic,2026-03-09
8398,1020,251.5,true,Basic,2026-03-09
8399,1006,251.5,true,Basic,2026-03-09
8400,1056,251.5,true,Basic,2026-03-09
8401,1012,251.5,true,Basic,2026-03-09
8402,1035,3688.0,true,Business,2026-03-09
8403,1021,1455.0,true,Business,2026-03-09
8404,1016,251.5,true,Basic,2026-03-09
8405,1038,6573.5,true,Business,2026-03-09
8406,1045,251.5,true,Basic,2026-03-09
8407,1048,251.5,true,Basic,2026-03-09
8408,1040,251.5,true,Basic,2026-03-09
8409,1011,326.9,true,Basic,2026-03-09
8410,1037,309.5,true,Basic,2026-03-09
8411,1026,521.2,true,Basic,2026-03-09
8412,1055,251.5,true,Basic,2026-03-09
8413,1051,448.7,true,Basic,2026-03-09
8414,999,251.5,true,Basic,2026-03-09
8415,1029,1571.0,true,Business,2026-03-09
8416,1000,251.5,true,Basic,2026-03-09
8417,1042,280.5,true,Basic,2026-03-09
8418,1018,251.5,true,Basic,2026-03-09
8419,1046,295.0,true,Basic,2026-03-09
8420,1043,251.5,true,Basic,2026-03-09
8421,1019,335.6,true,Basic,2026-03-09
8422,980,251.5,true,Basic,2026-03-10
8423,992,295.0,true,Basic,2026-03-10
8424,979,251.5,true,Basic,2026-03-10
8425,981,886.6,true,Basic,2026-03-10
8426,984,2890.5,true,Basic,2026-03-10
8427,988,358.8,true,Basic,2026-03-10
8428,985,315.3,true,Basic,2026-03-10
8429,983,251.5,true,Basic,2026-03-10
8430,990,295.0,true,Basic,2026-03-10
8431,1417,295.0,true,Basic,2026-04-01
8432,1454,295.0,true,Basic,2026-04-01
8433,1429,295.0,true,Basic,2026-04-01
8434,1457,295.0,true,Basic,2026-04-01
8435,1447,295.0,true,Basic,2026-04-01
8436,1396,295.0,true,Basic,2026-04-02
8437,1372,295.0,true,Basic,2026-04-02
8438,1402,295.0,true,Basic,2026-04-02
8439,1400,295.0,true,Basic,2026-04-02
8440,1388,295.0,true,Basic,2026-04-02
8441,1393,309.5,true,Basic,2026-04-02
8442,1335,295.0,true,Basic,2026-04-03
8443,1292,753.2,true,Basic,2026-04-03
8444,1287,251.5,true,Basic,2026-04-03
8445,1289,973.6,true,Basic,2026-04-03
8446,1299,251.5,true,Basic,2026-04-03
8447,1306,295.0,true,Basic,2026-04-03
8448,1330,1455.0,true,Business,2026-04-03
8449,1332,251.5,true,Basic,2026-04-03
8450,1326,251.5,true,Basic,2026-04-03
8451,1304,251.5,true,Basic,2026-04-03
8452,1291,251.5,true,Basic,2026-04-03
8453,1323,251.5,true,Basic,2026-04-03
8454,1320,425.5,true,Basic,2026-04-03
8455,1317,251.5,true,Basic,2026-04-03
8456,1301,251.5,true,Basic,2026-04-03
8457,1312,266.0,true,Basic,2026-04-03
8458,1305,425.5,true,Basic,2026-04-03
8459,1309,3108.0,true,Business,2026-04-03
8460,1302,251.5,true,Basic,2026-04-03
8461,1331,251.5,true,Basic,2026-04-03
8462,1293,970.7,true,Basic,2026-04-03
8463,1342,295.0,true,Basic,2026-04-03
8464,1295,2945.6,true,Business,2026-04-03
8465,1303,251.5,true,Basic,2026-04-03
8466,1300,338.5,true,Basic,2026-04-03
8467,1329,266.0,true,Basic,2026-04-03
8468,1313,1455.0,true,Business,2026-04-03
8469,1321,3270.4,true,Business,2026-04-03
8470,1328,556.0,true,Basic,2026-04-03
8471,1278,353.0,true,Basic,2026-04-04
8472,1249,657.5,true,Basic,2026-04-04
8473,1270,251.5,true,Basic,2026-04-04
8474,1256,251.5,true,Basic,2026-04-04
8475,1274,251.5,true,Basic,2026-04-04
8476,1265,4030.2,true,Business,2026-04-04
8477,1276,251.5,true,Basic,2026-04-04
8478,1247,1455.0,true,Business,2026-04-04
8479,1250,666.2,true,Basic,2026-04-04
8480,1257,266.0,true,Basic,2026-04-04
8481,1268,251.5,true,Basic,2026-04-04
8482,1246,251.5,true,Basic,2026-04-04
8483,1271,324.0,true,Basic,2026-04-04
8484,1279,251.5,true,Basic,2026-04-04
8485,1284,251.5,true,Basic,2026-04-04
8486,1258,251.5,true,Basic,2026-04-04
8487,1283,295.0,true,Basic,2026-04-04
8488,1272,251.5,true,Basic,2026-04-04
8489,1245,437.1,true,Basic,2026-04-04
8490,1281,266.0,true,Basic,2026-04-04
8491,1262,875.0,true,Premium,2026-04-04
8492,1254,402.3,true,Basic,2026-04-04
8493,1286,1455.0,true,Business,2026-04-04
8494,1255,295.0,true,Basic,2026-04-04
8495,1285,2571.5,true,Business,2026-04-04
8496,1261,251.5,true,Basic,2026-04-04
8497,1263,1455.0,true,Business,2026-04-04
8498,1253,295.0,true,Basic,2026-04-04
8499,1267,1455.0,true,Business,2026-04-04
8500,1269,251.5,true,Basic,2026-04-04
8501,1251,355.9,true,Basic,2026-04-04
8502,1248,332.7,true,Basic,2026-04-04
8503,1264,321.1,true,Basic,2026-04-04
8504,1252,295.0,true,Basic,2026-04-04
8505,1282,393.6,true,Basic,2026-04-04
8506,1266,295.0,true,Basic,2026-04-04
8507,1259,666.2,true,Basic,2026-04-04
8508,1260,295.0,true,Basic,2026-04-04
8509,1244,413.9,true,Basic,2026-04-04
8510,1211,309.5,true,Basic,2026-04-05
8511,1219,860.5,true,Basic,2026-04-05
8512,1221,251.5,true,Basic,2026-04-05
8513,1216,309.5,true,Basic,2026-04-05
8514,1240,268.9,true,Basic,2026-04-05
8515,1242,373.3,true,Basic,2026-04-05
8516,1209,295.0,true,Basic,2026-04-05
8517,1223,266.0,true,Basic,2026-04-05
8518,1228,295.0,true,Basic,2026-04-05
8519,1208,413.9,true,Basic,2026-04-05
8520,1207,396.5,true,Basic,2026-04-05
8521,1215,251.5,true,Basic,2026-04-05
8522,1206,2501.9,true,Business,2026-04-05
8523,1241,2609.2,true,Basic,2026-04-05
8524,1220,295.0,true,Basic,2026-04-05
8525,1210,877.9,true,Basic,2026-04-05
8526,1213,309.5,true,Basic,2026-04-05
8527,1222,251.5,true,Basic,2026-04-05
8528,1224,324.0,true,Basic,2026-04-05
8529,1236,251.5,true,Basic,2026-04-05
8530,1225,251.5,true,Basic,2026-04-05
8531,1237,251.5,true,Basic,2026-04-05
8532,1243,271.8,true,Basic,2026-04-05
8533,1226,872.1,true,Basic,2026-04-05
8534,1229,251.5,true,Basic,2026-04-05
8535,1217,251.5,true,Basic,2026-04-05
8536,1227,251.5,true,Basic,2026-04-05
8537,1233,280.5,true,Basic,2026-04-05
8538,1218,353.0,true,Basic,2026-04-05
8539,1212,280.5,true,Basic,2026-04-05
8540,1174,251.5,true,Basic,2026-04-06
8541,1179,1510.1,true,Basic,2026-04-06
8542,1177,495.1,true,Basic,2026-04-06
8543,1195,251.5,true,Basic,2026-04-06
8544,1205,1455.0,true,Business,2026-04-06
8545,1189,431.3,true,Basic,2026-04-06
8546,1182,251.5,true,Basic,2026-04-06
8547,1194,251.5,true,Basic,2026-04-06
8548,1197,251.5,true,Basic,2026-04-06
8549,1183,295.0,true,Basic,2026-04-06
8550,1204,1455.0,true,Business,2026-04-06
8551,1175,251.5,true,Basic,2026-04-06
8552,1203,1455.0,true,Business,2026-04-06
8553,1184,303.7,true,Basic,2026-04-06
8554,1166,251.5,true,Basic,2026-04-06
8555,1167,251.5,true,Basic,2026-04-06
8556,1170,399.4,true,Basic,2026-04-06
8557,1169,268.9,true,Basic,2026-04-06
8558,1171,280.5,true,Basic,2026-04-06
8559,1173,309.5,true,Basic,2026-04-06
8560,1164,1455.0,true,Business,2026-04-06
8561,1163,387.8,true,Basic,2026-04-06
8562,1196,280.5,true,Basic,2026-04-06
8563,1180,324.0,true,Basic,2026-04-06
8564,1176,309.5,true,Basic,2026-04-06
8565,1181,730.0,true,Basic,2026-04-06
8566,1201,251.5,true,Basic,2026-04-06
8567,1178,280.5,true,Basic,2026-04-06
8568,1187,280.5,true,Basic,2026-04-06
8569,1185,251.5,true,Basic,2026-04-06
8570,1123,295.0,true,Basic,2026-04-07
8571,1122,692.3,true,Basic,2026-04-07
8572,1141,396.5,true,Basic,2026-04-07
8573,1135,251.5,true,Basic,2026-04-07
8574,1128,886.6,true,Basic,2026-04-07
8575,1137,492.2,true,Basic,2026-04-07
8576,1133,266.0,true,Basic,2026-04-07
8577,1119,251.5,true,Basic,2026-04-07
8578,1142,1455.0,true,Business,2026-04-07
8579,1147,251.5,true,Basic,2026-04-07
8580,1156,1455.0,true,Business,2026-04-07
8581,1126,3139.9,true,Basic,2026-04-07
8582,1138,2681.7,true,Basic,2026-04-07
8583,1120,251.5,true,Basic,2026-04-07
8584,1132,1455.0,true,Business,2026-04-07
8585,1145,251.5,true,Basic,2026-04-07
8586,1116,251.5,true,Basic,2026-04-07
8587,1130,892.4,true,Basic,2026-04-07
8588,1136,1455.0,true,Business,2026-04-07
8589,1161,1455.0,true,Business,2026-04-07
8590,1148,2055.3,true,Premium,2026-04-07
8591,1125,1565.2,true,Business,2026-04-07
8592,1121,251.5,true,Basic,2026-04-07
8593,1154,295.0,true,Basic,2026-04-07
8594,1160,251.5,true,Basic,2026-04-07
8595,1118,350.1,true,Basic,2026-04-07
8596,1127,732.9,true,Basic,2026-04-07
8597,1131,599.5,true,Basic,2026-04-07
8598,1140,251.5,true,Basic,2026-04-07
8599,1155,251.5,true,Basic,2026-04-07
8600,1151,251.5,true,Basic,2026-04-07
8601,1134,854.7,true,Basic,2026-04-07
8602,1158,1455.0,true,Business,2026-04-07
8603,1129,268.9,true,Basic,2026-04-07
8604,1149,280.5,true,Basic,2026-04-07
8605,1139,353.0,true,Basic,2026-04-07
8606,1159,2438.1,true,Business,2026-04-07
8607,1144,251.5,true,Basic,2026-04-07
8608,1073,353.0,true,Basic,2026-04-08
8609,1108,1785.6,true,Business,2026-04-08
8610,1109,295.0,true,Basic,2026-04-08
8611,1078,353.0,true,Basic,2026-04-08
8612,1107,251.5,true,Basic,2026-04-08
8613,1064,431.3,true,Basic,2026-04-08
8614,1062,335.6,true,Basic,2026-04-08
8615,1075,251.5,true,Basic,2026-04-08
8616,1098,1898.7,true,Basic,2026-04-08
8617,1065,251.5,true,Basic,2026-04-08
8618,1081,448.7,true,Basic,2026-04-08
8619,1090,295.0,true,Basic,2026-04-08
8620,1068,251.5,true,Basic,2026-04-08
8621,1110,251.5,true,Basic,2026-04-08
8622,1089,295.0,true,Basic,2026-04-08
8623,1085,251.5,true,Basic,2026-04-08
8624,1111,251.5,true,Basic,2026-04-08
8625,1077,338.5,true,Basic,2026-04-08
8626,1095,251.5,true,Basic,2026-04-08
8627,1079,251.5,true,Basic,2026-04-08
8628,1093,521.2,true,Basic,2026-04-08
8629,1112,326.9,true,Basic,2026-04-08
8630,1072,251.5,true,Basic,2026-04-08
8631,1059,251.5,true,Basic,2026-04-08
8632,1069,309.5,true,Basic,2026-04-08
8633,1088,367.5,true,Basic,2026-04-08
8634,1106,344.3,true,Basic,2026-04-08
8635,1080,266.0,true,Basic,2026-04-08
8636,1103,251.5,true,Basic,2026-04-08
8637,1104,251.5,true,Basic,2026-04-08
8638,1071,686.5,true,Basic,2026-04-08
8639,1076,266.0,true,Basic,2026-04-08
8640,1114,251.5,true,Basic,2026-04-08
8641,1087,251.5,true,Basic,2026-04-08
8642,1074,251.5,true,Basic,2026-04-08
8643,1113,553.1,true,Basic,2026-04-08
8644,1063,280.5,true,Basic,2026-04-08
8645,1105,251.5,true,Basic,2026-04-08
8646,1067,251.5,true,Basic,2026-04-08
8647,1084,251.5,true,Basic,2026-04-08
8648,1014,266.0,true,Basic,2026-04-09
8649,1037,309.5,true,Basic,2026-04-09
8650,1018,251.5,true,Basic,2026-04-09
8651,1046,295.0,true,Basic,2026-04-09
8652,1008,382.0,true,Basic,2026-04-09
8653,1016,251.5,true,Basic,2026-04-09
8654,1038,7231.8,true,Business,2026-04-09
8655,1050,570.5,true,Basic,2026-04-09
8656,1011,361.7,true,Basic,2026-04-09
8657,1048,251.5,true,Basic,2026-04-09
8658,1017,266.0,true,Basic,2026-04-09
8659,1015,295.0,true,Basic,2026-04-09
8660,1054,251.5,true,Basic,2026-04-09
8661,1056,335.6,true,Basic,2026-04-09
8662,1020,251.5,true,Basic,2026-04-09
8663,1019,338.5,true,Basic,2026-04-09
8664,1057,355.9,true,Basic,2026-04-09
8665,1021,1455.0,true,Business,2026-04-09
8666,1000,251.5,true,Basic,2026-04-09
8667,1040,266.0,true,Basic,2026-04-09
8668,1026,590.8,true,Basic,2026-04-09
8669,1013,251.5,true,Basic,2026-04-09
8670,1053,512.5,true,Basic,2026-04-09
8671,1052,251.5,true,Basic,2026-04-09
8672,1055,251.5,true,Basic,2026-04-09
8673,1030,295.0,true,Basic,2026-04-09
8674,1002,367.5,true,Basic,2026-04-09
8675,1035,1811.7,true,Business,2026-04-09
8676,1042,306.6,true,Basic,2026-04-09
8677,1045,251.5,true,Basic,2026-04-09
8678,1043,251.5,true,Basic,2026-04-09
8679,1039,251.5,true,Basic,2026-04-09
8680,1051,440.0,true,Basic,2026-04-09
8681,1006,251.5,true,Basic,2026-04-09
8682,1012,251.5,true,Basic,2026-04-09
8683,999,251.5,true,Basic,2026-04-09
8684,1029,1881.3,true,Business,2026-04-09
8685,992,295.0,true,Basic,2026-04-10
8686,985,332.7,true,Basic,2026-04-10
8687,984,2565.7,true,Basic,2026-04-10
8688,981,915.6,true,Basic,2026-04-10
8689,980,251.5,true,Basic,2026-04-10
8690,988,338.5,true,Basic,2026-04-10
8691,979,251.5,true,Basic,2026-04-10
8692,990,321.1,true,Basic,2026-04-10
8693,983,251.5,true,Basic,2026-04-10
8694,1417,295.0,true,Basic,2026-05-01
8695,1457,295.0,true,Basic,2026-05-01
8696,1447,295.0,true,Basic,2026-05-01
8697,1454,295.0,true,Basic,2026-05-01
8698,1429,295.0,true,Basic,2026-05-01
8699,1402,295.0,true,Basic,2026-05-02
8700,1400,295.0,true,Basic,2026-05-02
8701,1393,416.8,true,Basic,2026-05-02
8702,1372,295.0,true,Basic,2026-05-02
8703,1388,295.0,true,Basic,2026-05-02
8704,1396,683.6,true,Basic,2026-05-02
8705,1299,251.5,true,Basic,2026-05-03
8706,1318,251.5,true,Basic,2026-05-03
8707,1311,251.5,true,Basic,2026-05-03
8708,1335,295.0,true,Basic,2026-05-03
8709,1287,251.5,true,Basic,2026-05-03
8710,1332,251.5,true,Basic,2026-05-03
8711,1342,295.0,true,Basic,2026-05-03
8712,1323,251.5,true,Basic,2026-05-03
8713,1289,1002.6,true,Basic,2026-05-03
8714,1297,251.5,true,Basic,2026-05-03
8715,1309,9096.5,true,Business,2026-05-03
8716,1304,251.5,true,Basic,2026-05-03
8717,1293,953.3,true,Basic,2026-05-03
8718,1305,425.5,true,Basic,2026-05-03
8719,1330,1455.0,true,Business,2026-05-03
8720,1320,477.7,true,Basic,2026-05-03
8721,1295,3076.1,true,Business,2026-05-03
8722,1329,292.1,true,Basic,2026-05-03
8723,1321,3139.9,true,Business,2026-05-03
8724,1326,251.5,true,Basic,2026-05-03
8725,1294,251.5,true,Basic,2026-05-03
8726,1324,295.0,true,Basic,2026-05-03
8727,1313,1455.0,true,Business,2026-05-03
8728,1301,251.5,true,Basic,2026-05-03
8729,1328,599.5,true,Basic,2026-05-03
8730,1331,295.0,true,Basic,2026-05-03
8731,1292,518.3,true,Basic,2026-05-03
8732,1296,251.5,true,Basic,2026-05-03
8733,1325,251.5,true,Basic,2026-05-03
8734,1317,251.5,true,Basic,2026-05-03
8735,1291,251.5,true,Basic,2026-05-03
8736,1302,251.5,true,Basic,2026-05-03
8737,1306,295.0,true,Basic,2026-05-03
8738,1303,251.5,true,Basic,2026-05-03
8739,1300,434.2,true,Basic,2026-05-03
8740,1312,286.3,true,Basic,2026-05-03
8741,1260,295.0,true,Basic,2026-05-04
8742,1281,266.0,true,Basic,2026-05-04
8743,1268,251.5,true,Basic,2026-05-04
8744,1275,5486.0,true,Business,2026-05-04
8745,1248,387.8,true,Basic,2026-05-04
8746,1261,266.0,true,Basic,2026-05-04
8747,1259,614.0,true,Basic,2026-05-04
8748,1246,251.5,true,Basic,2026-05-04
8749,1278,364.6,true,Basic,2026-05-04
8750,1285,2583.1,true,Business,2026-05-04
8751,1274,251.5,true,Basic,2026-05-04
8752,1252,295.0,true,Basic,2026-05-04
8753,1258,251.5,true,Basic,2026-05-04
8754,1269,251.5,true,Basic,2026-05-04
8755,1271,324.0,true,Basic,2026-05-04
8756,1249,666.2,true,Basic,2026-05-04
8757,1266,295.0,true,Basic,2026-05-04
8758,1277,251.5,true,Basic,2026-05-04
8759,1265,3798.2,true,Business,2026-05-04
8760,1270,251.5,true,Basic,2026-05-04
8761,1244,474.8,true,Basic,2026-05-04
8762,1264,306.6,true,Basic,2026-05-04
8763,1286,7556.6,true,Business,2026-05-04
8764,1279,251.5,true,Basic,2026-05-04
8765,1276,251.5,true,Basic,2026-05-04
8766,1255,295.0,true,Basic,2026-05-04
8767,1282,382.0,true,Basic,2026-05-04
8768,1262,875.0,true,Premium,2026-05-04
8769,1254,408.1,true,Basic,2026-05-04
8770,1267,1455.0,true,Business,2026-05-04
8771,1251,370.4,true,Basic,2026-05-04
8772,1253,295.0,true,Basic,2026-05-04
8773,1247,1869.7,true,Business,2026-05-04
8774,1256,251.5,true,Basic,2026-05-04
8775,1263,1455.0,true,Business,2026-05-04
8776,1257,295.0,true,Basic,2026-05-04
8777,1245,489.3,true,Basic,2026-05-04
8778,1280,251.5,true,Basic,2026-05-04
8779,1284,251.5,true,Basic,2026-05-04
8780,1250,628.5,true,Basic,2026-05-04
8781,1273,251.5,true,Basic,2026-05-04
8782,1272,251.5,true,Basic,2026-05-04
8783,1283,295.0,true,Basic,2026-05-04
8784,1220,295.0,true,Basic,2026-05-05
8785,1225,251.5,true,Basic,2026-05-05
8786,1240,292.1,true,Basic,2026-05-05
8787,1234,251.5,true,Basic,2026-05-05
8788,1212,280.5,true,Basic,2026-05-05
8789,1235,295.0,true,Basic,2026-05-05
8790,1221,251.5,true,Basic,2026-05-05
8791,1241,2867.3,true,Basic,2026-05-05
8792,1242,425.5,true,Basic,2026-05-05
8793,1233,280.5,true,Basic,2026-05-05
8794,1210,982.3,true,Basic,2026-05-05
8795,1228,295.0,true,Basic,2026-05-05
8796,1231,251.5,true,Basic,2026-05-05
8797,1236,251.5,true,Basic,2026-05-05
8798,1211,602.4,true,Basic,2026-05-05
8799,1219,912.7,true,Basic,2026-05-05
8800,1223,237.0,true,Basic,2026-05-05
8801,1208,512.5,true,Basic,2026-05-05
8802,1243,431.3,true,Basic,2026-05-05
8803,1213,602.4,true,Basic,2026-05-05
8804,1206,2623.7,true,Business,2026-05-05
8805,1214,251.5,true,Basic,2026-05-05
8806,1218,219.6,true,Basic,2026-05-05
8807,1237,251.5,true,Basic,2026-05-05
8808,1216,309.5,true,Basic,2026-05-05
8809,1238,338.5,true,Basic,2026-05-05
8810,1226,895.3,true,Basic,2026-05-05
8811,1209,295.0,true,Basic,2026-05-05
8812,1217,251.5,true,Basic,2026-05-05
8813,1215,251.5,true,Basic,2026-05-05
8814,1207,411.0,true,Basic,2026-05-05
8815,1239,251.5,true,Basic,2026-05-05
8816,1229,251.5,true,Basic,2026-05-05
8817,1227,251.5,true,Basic,2026-05-05
8818,1224,324.0,true,Basic,2026-05-05
8819,1222,251.5,true,Basic,2026-05-05
8820,1185,251.5,true,Basic,2026-05-06
8821,1189,411.0,true,Basic,2026-05-06
8822,1195,251.5,true,Basic,2026-05-06
8823,1203,1455.0,true,Business,2026-05-06
8824,1183,295.0,true,Basic,2026-05-06
8825,1204,1455.0,true,Business,2026-05-06
8826,1174,251.5,true,Basic,2026-05-06
8827,1192,251.5,true,Basic,2026-05-06
8828,1198,1542.0,true,Business,2026-05-06
8829,1166,251.5,true,Basic,2026-05-06
8830,1180,350.1,true,Basic,2026-05-06
8831,1164,1455.0,true,Business,2026-05-06
8832,1163,364.6,true,Basic,2026-05-06
8833,1176,309.5,true,Basic,2026-05-06
8834,1201,251.5,true,Basic,2026-05-06
8835,1184,318.2,true,Basic,2026-05-06
8836,1190,251.5,true,Basic,2026-05-06
8837,1171,280.5,true,Basic,2026-05-06
8838,1179,1753.7,true,Basic,2026-05-06
8839,1187,280.5,true,Basic,2026-05-06
8840,1205,1455.0,true,Business,2026-05-06
8841,1194,251.5,true,Basic,2026-05-06
8842,1188,309.5,true,Basic,2026-05-06
8843,1181,860.5,true,Basic,2026-05-06
8844,1177,483.5,true,Basic,2026-05-06
8845,1173,309.5,true,Basic,2026-05-06
8846,1196,280.5,true,Basic,2026-05-06
8847,1178,280.5,true,Basic,2026-05-06
8848,1170,382.0,true,Basic,2026-05-06
8849,1169,309.5,true,Basic,2026-05-06
8850,1197,251.5,true,Basic,2026-05-06
8851,1167,251.5,true,Basic,2026-05-06
8852,1182,251.5,true,Basic,2026-05-06
8853,1175,251.5,true,Basic,2026-05-06
8854,1142,1455.0,true,Business,2026-05-07
8855,1147,251.5,true,Basic,2026-05-07
8856,1121,271.8,true,Basic,2026-05-07
8857,1145,251.5,true,Basic,2026-05-07
8858,1128,883.7,true,Basic,2026-05-07
8859,1127,802.5,true,Basic,2026-05-07
8860,1125,1521.7,true,Business,2026-05-07
8861,1140,251.5,true,Basic,2026-05-07
8862,1119,251.5,true,Basic,2026-05-07
8863,1154,358.8,true,Basic,2026-05-07
8864,1149,280.5,true,Basic,2026-05-07
8865,1144,251.5,true,Basic,2026-05-07
8866,1141,373.3,true,Basic,2026-05-07
8867,1158,1455.0,true,Business,2026-05-07
8868,1129,295.0,true,Basic,2026-05-07
8869,1137,483.5,true,Basic,2026-05-07
8870,1135,251.5,true,Basic,2026-05-07
8871,1138,2272.8,true,Basic,2026-05-07
8872,1123,295.0,true,Basic,2026-05-07
8873,1126,3215.3,true,Basic,2026-05-07
8874,1133,263.1,true,Basic,2026-05-07
8875,1132,1455.0,true,Business,2026-05-07
8876,1151,251.5,true,Basic,2026-05-07
8877,1156,1455.0,true,Business,2026-05-07
8878,1155,251.5,true,Basic,2026-05-07
8879,1122,701.0,true,Basic,2026-05-07
8880,1160,251.5,true,Basic,2026-05-07
8881,1130,930.1,true,Basic,2026-05-07
8882,1131,701.0,true,Basic,2026-05-07
8883,1139,353.0,true,Basic,2026-05-07
8884,1136,1455.0,true,Business,2026-05-07
8885,1153,251.5,true,Basic,2026-05-07
8886,1148,2081.4,true,Premium,2026-05-07
8887,1116,251.5,true,Basic,2026-05-07
8888,1118,364.6,true,Basic,2026-05-07
8889,1120,251.5,true,Basic,2026-05-07
8890,1159,2409.1,true,Business,2026-05-07
8891,1161,1455.0,true,Business,2026-05-07
8892,1134,1165.0,true,Basic,2026-05-07
8893,1085,437.1,true,Basic,2026-05-08
8894,1087,251.5,true,Basic,2026-05-08
8895,1103,251.5,true,Basic,2026-05-08
8896,1072,251.5,true,Basic,2026-05-08
8897,1112,379.1,true,Basic,2026-05-08
8898,1090,295.0,true,Basic,2026-05-08
8899,1098,1428.9,true,Basic,2026-05-08
8900,1093,587.9,true,Basic,2026-05-08
8901,1091,251.5,true,Basic,2026-05-08
8902,1104,251.5,true,Basic,2026-05-08
8903,1094,1455.0,true,Business,2026-05-08
8904,1095,251.5,true,Basic,2026-05-08
8905,1068,251.5,true,Basic,2026-05-08
8906,1105,251.5,true,Basic,2026-05-08
8907,1061,266.0,true,Basic,2026-05-08
8908,1076,266.0,true,Basic,2026-05-08
8909,1065,251.5,true,Basic,2026-05-08
8910,1060,280.5,true,Basic,2026-05-08
8911,1084,251.5,true,Basic,2026-05-08
8912,1109,295.0,true,Basic,2026-05-08
8913,1107,251.5,true,Basic,2026-05-08
8914,1111,251.5,true,Basic,2026-05-08
8915,1106,338.5,true,Basic,2026-05-08
8916,1067,251.5,true,Basic,2026-05-08
8917,1113,561.8,true,Basic,2026-05-08
8918,1089,295.0,true,Basic,2026-05-08
8919,1110,251.5,true,Basic,2026-05-08
8920,1064,445.8,true,Basic,2026-05-08
8921,1062,338.5,true,Basic,2026-05-08
8922,1081,469.0,true,Basic,2026-05-08
8923,1077,338.5,true,Basic,2026-05-08
8924,1108,1921.9,true,Business,2026-05-08
8925,1078,384.9,true,Basic,2026-05-08
8926,1071,738.7,true,Basic,2026-05-08
8927,1069,309.5,true,Basic,2026-05-08
8928,1079,251.5,true,Basic,2026-05-08
8929,1063,553.1,true,Basic,2026-05-08
8930,1080,237.0,true,Basic,2026-05-08
8931,1088,364.6,true,Basic,2026-05-08
8932,1073,355.9,true,Basic,2026-05-08
8933,1074,251.5,true,Basic,2026-05-08
8934,1114,251.5,true,Basic,2026-05-08
8935,1075,251.5,true,Basic,2026-05-08
8936,1059,251.5,true,Basic,2026-05-08
8937,999,251.5,true,Basic,2026-05-09
8938,1013,251.5,true,Basic,2026-05-09
8939,1026,590.8,true,Basic,2026-05-09
8940,1037,309.5,true,Basic,2026-05-09
8941,1021,1455.0,true,Business,2026-05-09
8942,1033,280.5,true,Basic,2026-05-09
8943,1015,295.0,true,Basic,2026-05-09
8944,1050,570.5,true,Basic,2026-05-09
8945,1047,1136.0,true,Basic,2026-05-09
8946,1025,251.5,true,Basic,2026-05-09
8947,1031,251.5,true,Basic,2026-05-09
8948,1030,295.0,true,Basic,2026-05-09
8949,1043,251.5,true,Basic,2026-05-09
8950,1036,657.5,true,Basic,2026-05-09
8951,1020,251.5,true,Basic,2026-05-09
8952,1024,251.5,true,Basic,2026-05-09
8953,1029,4827.7,true,Business,2026-05-09
8954,1006,251.5,true,Basic,2026-05-09
8955,1052,251.5,true,Basic,2026-05-09
8956,1017,289.2,true,Basic,2026-05-09
8957,1028,1455.0,true,Business,2026-05-09
8958,1032,251.5,true,Basic,2026-05-09
8959,1055,251.5,true,Basic,2026-05-09
8960,1016,251.5,true,Basic,2026-05-09
8961,1022,251.5,true,Basic,2026-05-09
8962,1054,251.5,true,Basic,2026-05-09
8963,1014,266.0,true,Basic,2026-05-09
8964,1042,295.0,true,Basic,2026-05-09
8965,1012,251.5,true,Basic,2026-05-09
8966,1035,2702.0,true,Business,2026-05-09
8967,1002,367.5,true,Basic,2026-05-09
8968,1048,251.5,true,Basic,2026-05-09
8969,1008,355.9,true,Basic,2026-05-09
8970,1057,382.0,true,Basic,2026-05-09
8971,1039,251.5,true,Basic,2026-05-09
8972,1040,266.0,true,Basic,2026-05-09
8973,1056,350.1,true,Basic,2026-05-09
8974,1051,440.0,true,Basic,2026-05-09
8975,1019,338.5,true,Basic,2026-05-09
8976,1011,353.0,true,Basic,2026-05-09
8977,1045,251.5,true,Basic,2026-05-09
8978,1038,8545.5,true,Business,2026-05-09
8979,1053,471.9,true,Basic,2026-05-09
8980,1046,295.0,true,Basic,2026-05-09
8981,1018,251.5,true,Basic,2026-05-09
8982,1000,251.5,true,Basic,2026-05-09
8983,1027,251.5,true,Basic,2026-05-09
8984,992,295.0,true,Basic,2026-05-10
8985,983,251.5,true,Basic,2026-05-10
8986,988,338.5,true,Basic,2026-05-10
8987,981,1051.9,true,Basic,2026-05-10
8988,984,2690.4,true,Basic,2026-05-10
8989,979,251.5,true,Basic,2026-05-10
8990,990,309.5,true,Basic,2026-05-10
8991,985,324.0,true,Basic,2026-05-10
8992,980,251.5,true,Basic,2026-05-10
8993,1447,295.0,true,Basic,2026-06-01
8994,1417,295.0,true,Basic,2026-06-01
8995,1429,295.0,true,Basic,2026-06-01
8996,1454,295.0,true,Basic,2026-06-01
8997,1457,295.0,true,Basic,2026-06-01
8998,1458,251.5,true,Basic,2026-06-01
